id,province_id,name
86016,860,SANTA MARGARITA
86017,860,SANTA RITA
86018,860,SANTO NIÑO
86019,860,TALALORA
86020,860,TARANGNAN
86021,860,VILLAREAL
86022,860,PARANAS (WRIGHT)
86023,860,ZUMARRAGA
86024,860,TAGAPUL-AN
86025,860,SAN JORGE
86026,860,PAGSANGHAN
86401,864,ANAHAWAN
86402,864,BONTOC
86403,864,HINUNANGAN
86404,864,HINUNDAYAN
86405,864,LIBAGON
86406,864,LILOAN
86407,864,CITY OF MAASIN (Capital)
86408,864,MACROHON
86409,864,MALITBOG
86410,864,PADRE BURGOS
86411,864,PINTUYAN
86412,864,SAINT BERNARD
86413,864,SAN FRANCISCO
86414,864,SAN JUAN (CABALIAN)
86415,864,SAN RICARDO
86416,864,SILAGO
86417,864,SOGOD
86418,864,TOMAS OPPUS
86419,864,LIMASAWA
87801,878,ALMERIA
87802,878,BILIRAN
87803,878,CABUCGAYAN
87804,878,CAIBIRAN
87805,878,CULABA
87806,878,KAWAYAN
87807,878,MARIPIPI
87808,878,NAVAL (Capital)
97201,972,DAPITAN CITY
97202,972,DIPOLOG CITY (Capital)
97203,972,KATIPUNAN
97204,972,LA LIBERTAD
97205,972,LABASON
97206,972,LILOY
97207,972,MANUKAN
97208,972,MUTIA
97209,972,PIÑAN (NEW PIÑAN)
97210,972,POLANCO
97211,972,PRES. MANUEL A. ROXAS
97212,972,RIZAL
97213,972,SALUG
97214,972,SERGIO OSMEÑA SR.
97215,972,SIAYAN
97216,972,SIBUCO
97217,972,SIBUTAD
97218,972,SINDANGAN
97219,972,SIOCON
97220,972,SIRAWAI
97221,972,TAMPILISAN
97222,972,JOSE DALMAN (PONOT)
97223,972,GUTALAC
97224,972,BALIGUIAN
97225,972,GODOD
97226,972,BACUNGAN (Leon T. Postigo)
97227,972,KALAWIT
97302,973,AURORA
97303,973,BAYOG
97305,973,DIMATALING
97306,973,DINAS
97307,973,DUMALINAO
97308,973,DUMINGAG
97311,973,KUMALARANG
97312,973,LABANGAN
97313,973,LAPUYAN
97315,973,MAHAYAG
97317,973,MARGOSATUBIG
97318,973,MIDSALIP
97319,973,MOLAVE
97322,973,PAGADIAN CITY (Capital)
97323,973,RAMON MAGSAYSAY (LIARGO)
97324,973,SAN MIGUEL
97325,973,SAN PABLO
97327,973,TABINA
97328,973,TAMBULIG
97330,973,TUKURAN
97332,973,ZAMBOANGA CITY
97333,973,LAKEWOOD
97337,973,JOSEFINA
97338,973,PITOGO
97340,973,SOMINOT (DON MARIANO MARCOS)
97341,973,VINCENZO A. SAGUN
97343,973,GUIPOS
97344,973,TIGBAO
98301,983,ALICIA
98302,983,BUUG
98303,983,DIPLAHAN
98304,983,IMELDA
98305,983,IPIL (Capital)
98306,983,KABASALAN
98307,983,MABUHAY
98308,983,MALANGAS
98309,983,NAGA
98310,983,OLUTANGA
98311,983,PAYAO
98312,983,ROSELLER LIM
98313,983,SIAY
98314,983,TALUSAN
98315,983,TITAY
98316,983,TUNGAWAN
99701,997,CITY OF ISABELA
101301,1013,BAUNGON
101302,1013,DAMULOG
101303,1013,DANGCAGAN
101304,1013,DON CARLOS
101305,1013,IMPASUG-ONG
101306,1013,KADINGILAN
101307,1013,KALILANGAN
101308,1013,KIBAWE
101309,1013,KITAOTAO
101310,1013,LANTAPAN
101311,1013,LIBONA
101312,1013,CITY OF MALAYBALAY (Capital)
101313,1013,MALITBOG
101314,1013,MANOLO FORTICH
101315,1013,MARAMAG
101316,1013,PANGANTUCAN
101317,1013,QUEZON
101318,1013,SAN FERNANDO
101319,1013,SUMILAO
101320,1013,TALAKAG
101321,1013,CITY OF VALENCIA
101322,1013,CABANGLASAN
101801,1018,CATARMAN
101802,1018,GUINSILIBAN
101803,1018,MAHINOG
101804,1018,MAMBAJAO (Capital)
101805,1018,SAGAY
103501,1035,BACOLOD
103502,1035,BALOI
103503,1035,BAROY
103504,1035,ILIGAN CITY
103505,1035,KAPATAGAN
103506,1035,SULTAN NAGA DIMAPORO (KAROMATAN)
103507,1035,KAUSWAGAN
103508,1035,KOLAMBUGAN
103509,1035,LALA
103510,1035,LINAMON
103511,1035,MAGSAYSAY
103512,1035,MAIGO
103513,1035,MATUNGAO
103514,1035,MUNAI
103515,1035,NUNUNGAN
103516,1035,PANTAO RAGAT
103517,1035,POONA PIAGAPO
103518,1035,SALVADOR
103519,1035,SAPAD
103520,1035,TAGOLOAN
103521,1035,TANGCAL
103522,1035,TUBOD (Capital)
103523,1035,PANTAR
104201,1042,ALORAN
104202,1042,BALIANGAO
104203,1042,BONIFACIO
104204,1042,CALAMBA
104205,1042,CLARIN
104206,1042,CONCEPCION
104207,1042,JIMENEZ
104208,1042,LOPEZ JAENA
104209,1042,OROQUIETA CITY (Capital)
104210,1042,OZAMIS CITY
104211,1042,PANAON
104212,1042,PLARIDEL
104213,1042,SAPANG DALAGA
104214,1042,SINACABAN
104215,1042,TANGUB CITY
104216,1042,TUDELA
104217,1042,DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS)
104301,1043,ALUBIJID
104302,1043,BALINGASAG
104303,1043,BALINGOAN
104304,1043,BINUANGAN
104305,1043,CAGAYAN DE ORO CITY (Capital)
104306,1043,CLAVERIA
104307,1043,CITY OF EL SALVADOR
104308,1043,GINGOOG CITY
104309,1043,GITAGUM
104310,1043,INITAO
104311,1043,JASAAN
104312,1043,KINOGUITAN
104313,1043,LAGONGLONG
104314,1043,LAGUINDINGAN
104315,1043,LIBERTAD
104316,1043,LUGAIT
104317,1043,MAGSAYSAY (LINUGOS)
104318,1043,MANTICAO
104319,1043,MEDINA
104320,1043,NAAWAN
104321,1043,OPOL
104322,1043,SALAY
104323,1043,SUGBONGCOGON
104324,1043,TAGOLOAN
104325,1043,TALISAYAN
104326,1043,VILLANUEVA
112301,1123,ASUNCION (SAUG)
112303,1123,CARMEN
112305,1123,KAPALONG
112314,1123,NEW CORELLA
112315,1123,CITY OF PANABO
112317,1123,ISLAND GARDEN CITY OF SAMAL
112318,1123,SANTO TOMAS
112319,1123,CITY OF TAGUM (Capital)
112322,1123,TALAINGOD
112323,1123,BRAULIO E. DUJALI
112324,1123,SAN ISIDRO
112401,1124,BANSALAN
112402,1124,DAVAO CITY
112403,1124,CITY OF DIGOS (Capital)
112404,1124,HAGONOY
112406,1124,KIBLAWAN
112407,1124,MAGSAYSAY
112408,1124,MALALAG
112410,1124,MATANAO
112411,1124,PADADA
112412,1124,SANTA CRUZ
112414,1124,SULOP
112501,1125,BAGANGA
112502,1125,BANAYBANAY
112503,1125,BOSTON
112504,1125,CARAGA
112505,1125,CATEEL
112506,1125,GOVERNOR GENEROSO
112507,1125,LUPON
112508,1125,MANAY
112509,1125,CITY OF MATI (Capital)
112510,1125,SAN ISIDRO
112511,1125,TARRAGONA
118201,1182,COMPOSTELA
118202,1182,LAAK (SAN VICENTE)
118203,1182,MABINI (DOÑA ALICIA)
118204,1182,MACO
118205,1182,MARAGUSAN (SAN MARIANO)
118206,1182,MAWAB
118207,1182,MONKAYO
118208,1182,MONTEVISTA
118209,1182,NABUNTURAN (Capital)
118210,1182,NEW BATAAN
118211,1182,PANTUKAN
118601,1186,DON MARCELINO
118602,1186,JOSE ABAD SANTOS (TRINIDAD)
118603,1186,MALITA
118604,1186,SANTA MARIA
118605,1186,SARANGANI
124701,1247,ALAMADA
124702,1247,CARMEN
124703,1247,KABACAN
124704,1247,CITY OF KIDAPAWAN (Capital)
124705,1247,LIBUNGAN
124706,1247,MAGPET
124707,1247,MAKILALA
124708,1247,MATALAM
124709,1247,MIDSAYAP
124710,1247,M'LANG
124711,1247,PIGKAWAYAN
124712,1247,PIKIT
124713,1247,PRESIDENT ROXAS
124714,1247,TULUNAN
124715,1247,ANTIPAS
124716,1247,BANISILAN
124717,1247,ALEOSAN
124718,1247,ARAKAN
126302,1263,BANGA
126303,1263,GENERAL SANTOS CITY (DADIANGAS)
126306,1263,CITY OF KORONADAL (Capital)
126311,1263,NORALA
126312,1263,POLOMOLOK
126313,1263,SURALLAH
126314,1263,TAMPAKAN
126315,1263,TANTANGAN
126316,1263,T'BOLI
126317,1263,TUPI
126318,1263,SANTO NIÑO
126319,1263,LAKE SEBU
126501,1265,BAGUMBAYAN
126502,1265,COLUMBIO
126503,1265,ESPERANZA
126504,1265,ISULAN (Capital)
126505,1265,KALAMANSIG
126506,1265,LEBAK
126507,1265,LUTAYAN
126508,1265,LAMBAYONG (MARIANO MARCOS)
126509,1265,PALIMBANG
126510,1265,PRESIDENT QUIRINO
126511,1265,CITY OF TACURONG
126512,1265,SEN. NINOY AQUINO
128001,1280,ALABEL (Capital)
128002,1280,GLAN
128003,1280,KIAMBA
128004,1280,MAASIM
128005,1280,MAITUM
128006,1280,MALAPATAN
128007,1280,MALUNGON
129804,1298,COTABATO CITY
133901,1339,TONDO I / II
133902,1339,BINONDO
133903,1339,QUIAPO
133904,1339,SAN NICOLAS
133905,1339,SANTA CRUZ
133906,1339,SAMPALOC
133907,1339,SAN MIGUEL
133908,1339,ERMITA
133909,1339,INTRAMUROS
133910,1339,MALATE
133911,1339,PACO
133912,1339,PANDACAN
133913,1339,PORT AREA
133914,1339,SANTA ANA
137401,1374,CITY OF MANDALUYONG
137402,1374,CITY OF MARIKINA
137403,1374,CITY OF PASIG
137404,1374,QUEZON CITY
137405,1374,CITY OF SAN JUAN
137501,1375,CALOOCAN CITY
137502,1375,CITY OF MALABON
137503,1375,CITY OF NAVOTAS
137504,1375,CITY OF VALENZUELA
137601,1376,CITY OF LAS PIÑAS
137602,1376,CITY OF MAKATI
137603,1376,CITY OF MUNTINLUPA
137604,1376,CITY OF PARAÑAQUE
137605,1376,PASAY CITY
137606,1376,PATEROS
137607,1376,TAGUIG CITY
140101,1401,BANGUED (Capital)
140102,1401,BOLINEY
140103,1401,BUCAY
140104,1401,BUCLOC
140105,1401,DAGUIOMAN
140106,1401,DANGLAS
140107,1401,DOLORES
140108,1401,LA PAZ
140109,1401,LACUB
140110,1401,LAGANGILANG
140111,1401,LAGAYAN
140112,1401,LANGIDEN
140113,1401,LICUAN-BAAY (LICUAN)
140114,1401,LUBA
140115,1401,MALIBCONG
140116,1401,MANABO
140117,1401,PEÑARRUBIA
140118,1401,PIDIGAN
140119,1401,PILAR
140120,1401,SALLAPADAN
140121,1401,SAN ISIDRO
140122,1401,SAN JUAN
140123,1401,SAN QUINTIN
140124,1401,TAYUM
140125,1401,TINEG
140126,1401,TUBO
140127,1401,VILLAVICIOSA
141101,1411,ATOK
141102,1411,BAGUIO CITY
141103,1411,BAKUN
141104,1411,BOKOD
141105,1411,BUGUIAS
141106,1411,ITOGON
141107,1411,KABAYAN
141108,1411,KAPANGAN
141109,1411,KIBUNGAN
141110,1411,LA TRINIDAD (Capital)
141111,1411,MANKAYAN
141112,1411,SABLAN
141113,1411,TUBA
141114,1411,TUBLAY
142701,1427,BANAUE
142702,1427,HUNGDUAN
142703,1427,KIANGAN
142704,1427,LAGAWE (Capital)
142705,1427,LAMUT
142706,1427,MAYOYAO
142707,1427,ALFONSO LISTA (POTIA)
142708,1427,AGUINALDO
142709,1427,HINGYON
142710,1427,TINOC
142711,1427,ASIPULO
143201,1432,BALBALAN
143206,1432,LUBUAGAN
143208,1432,PASIL
143209,1432,PINUKPUK
143211,1432,RIZAL (LIWAN)
143213,1432,CITY OF TABUK (Capital)
143214,1432,TANUDAN
143215,1432,TINGLAYAN
144401,1444,BARLIG
144402,1444,BAUKO
144403,1444,BESAO
144404,1444,BONTOC (Capital)
144405,1444,NATONIN
144406,1444,PARACELIS
144407,1444,SABANGAN
144408,1444,SADANGA
144409,1444,SAGADA
144410,1444,TADIAN
148101,1481,CALANASAN (BAYAG)
148102,1481,CONNER
148103,1481,FLORA
148104,1481,KABUGAO (Capital)
148105,1481,LUNA
148106,1481,PUDTOL
148107,1481,SANTA MARCELA
150702,1507,CITY OF LAMITAN
150703,1507,LANTAWAN
150704,1507,MALUSO
150705,1507,SUMISIP
150706,1507,TIPO-TIPO
150707,1507,TUBURAN
150708,1507,AKBAR
150709,1507,AL-BARKA
150710,1507,HADJI MOHAMMAD AJUL
150711,1507,UNGKAYA PUKAN
150712,1507,HADJI MUHTAMAD
150713,1507,TABUAN-LASA
153601,1536,BACOLOD-KALAWI (BACOLOD GRANDE)
153602,1536,BALABAGAN
153603,1536,BALINDONG (WATU)
153604,1536,BAYANG
153605,1536,BINIDAYAN
153606,1536,BUBONG
153607,1536,BUTIG
153609,1536,GANASSI
153610,1536,KAPAI
153611,1536,LUMBA-BAYABAO (MAGUING)
153612,1536,LUMBATAN
153613,1536,MADALUM
153614,1536,MADAMBA
153615,1536,MALABANG
153616,1536,MARANTAO
153617,1536,MARAWI CITY (Capital)
153618,1536,MASIU
153619,1536,MULONDO
153620,1536,PAGAYAWAN (TATARIKAN)
153621,1536,PIAGAPO
153622,1536,POONA BAYABAO (GATA)
153623,1536,PUALAS
153624,1536,DITSAAN-RAMAIN
153625,1536,SAGUIARAN
153626,1536,TAMPARAN
153627,1536,TARAKA
153628,1536,TUBARAN
153629,1536,TUGAYA
153630,1536,WAO
153631,1536,MAROGONG
153632,1536,CALANOGAS
153633,1536,BUADIPOSO-BUNTONG
153634,1536,MAGUING
153635,1536,PICONG (SULTAN GUMANDER)
153636,1536,LUMBAYANAGUE
153637,1536,BUMBARAN
153638,1536,TAGOLOAN II
153639,1536,KAPATAGAN
153640,1536,SULTAN DUMALONDONG
153641,1536,LUMBACA-UNAYAN
153801,1538,AMPATUAN
153802,1538,BULDON
153803,1538,BULUAN
153805,1538,DATU PAGLAS
153806,1538,DATU PIANG
153807,1538,DATU ODIN SINSUAT (DINAIG)
153808,1538,SHARIFF AGUAK (MAGANOY) (Capital)
153809,1538,MATANOG
153810,1538,PAGALUNGAN
153811,1538,PARANG
153812,1538,SULTAN KUDARAT (NULING)
153813,1538,SULTAN SA BARONGIS (LAMBAYONG)
153814,1538,KABUNTALAN (TUMBAO)
153815,1538,UPI
153816,1538,TALAYAN
153817,1538,SOUTH UPI
153818,1538,BARIRA
153819,1538,GEN. S. K. PENDATUN
153820,1538,MAMASAPANO
153821,1538,TALITAY
153822,1538,PAGAGAWAN
153823,1538,PAGLAT
153824,1538,SULTAN MASTURA
153825,1538,GUINDULUNGAN
153826,1538,DATU SAUDI-AMPATUAN
153827,1538,DATU UNSAY
153828,1538,DATU ABDULLAH SANGKI
153829,1538,RAJAH BUAYAN
153830,1538,DATU BLAH T. SINSUAT
153831,1538,DATU ANGGAL MIDTIMBANG
153832,1538,MANGUDADATU
153833,1538,PANDAG
153834,1538,NORTHERN KABUNTALAN
153835,1538,DATU HOFFER AMPATUAN
153836,1538,DATU SALIBO
153837,1538,SHARIFF SAYDONA MUSTAPHA
156601,1566,INDANAN
156602,1566,JOLO (Capital)
156603,1566,KALINGALAN CALUANG
156604,1566,LUUK
156605,1566,MAIMBUNG
156606,1566,HADJI PANGLIMA TAHIL (MARUNGGAS)
156607,1566,OLD PANAMAO
156608,1566,PANGUTARAN
156609,1566,PARANG
156610,1566,PATA
156611,1566,PATIKUL
156612,1566,SIASI
156613,1566,TALIPAO
156614,1566,TAPUL
156615,1566,TONGKIL
156616,1566,PANGLIMA ESTINO (NEW PANAMAO)
156617,1566,LUGUS
156618,1566,PANDAMI
156619,1566,OMAR
157001,1570,PANGLIMA SUGALA (BALIMBING)
157002,1570,BONGAO (Capital)
157003,1570,MAPUN (CAGAYAN DE TAWI-TAWI)
157004,1570,SIMUNUL
157005,1570,SITANGKAI
157006,1570,SOUTH UBIAN
157007,1570,TANDUBAS
157008,1570,TURTLE ISLANDS
157009,1570,LANGUYAN
157010,1570,SAPA-SAPA
157011,1570,SIBUTU
160201,1602,BUENAVISTA
160202,1602,BUTUAN CITY (Capital)
160203,1602,CITY OF CABADBARAN
160204,1602,CARMEN
160205,1602,JABONGA
160206,1602,KITCHARAO
160207,1602,LAS NIEVES
160208,1602,MAGALLANES
160209,1602,NASIPIT
160210,1602,SANTIAGO
160211,1602,TUBAY
160212,1602,REMEDIOS T. ROMUALDEZ
160301,1603,CITY OF BAYUGAN
160302,1603,BUNAWAN
160303,1603,ESPERANZA
160304,1603,LA PAZ
160305,1603,LORETO
160306,1603,PROSPERIDAD (Capital)
160307,1603,ROSARIO
160308,1603,SAN FRANCISCO
160309,1603,SAN LUIS
160310,1603,SANTA JOSEFA
160311,1603,TALACOGON
160312,1603,TRENTO
160313,1603,VERUELA
160314,1603,SIBAGAT
166701,1667,ALEGRIA
166702,1667,BACUAG
166704,1667,BURGOS
166706,1667,CLAVER
166707,1667,DAPA
166708,1667,DEL CARMEN
166710,1667,GENERAL LUNA
166711,1667,GIGAQUIT
166714,1667,MAINIT
166715,1667,MALIMONO
166716,1667,PILAR
166717,1667,PLACER
166718,1667,SAN BENITO
166719,1667,SAN FRANCISCO (ANAO-AON)
166720,1667,SAN ISIDRO
166721,1667,SANTA MONICA (SAPAO)
166722,1667,SISON
166723,1667,SOCORRO
166724,1667,SURIGAO CITY (Capital)
166725,1667,TAGANA-AN
166727,1667,TUBOD
166801,1668,BAROBO
166802,1668,BAYABAS
166803,1668,CITY OF BISLIG
166804,1668,CAGWAIT
166805,1668,CANTILAN
166806,1668,CARMEN
166807,1668,CARRASCAL
166808,1668,CORTES
166809,1668,HINATUAN
166810,1668,LANUZA
166811,1668,LIANGA
166812,1668,LINGIG
166813,1668,MADRID
166814,1668,MARIHATAG
166815,1668,SAN AGUSTIN
166816,1668,SAN MIGUEL
166817,1668,TAGBINA
166818,1668,TAGO
166819,1668,CITY OF TANDAG (Capital)
168501,1685,BASILISA (RIZAL)
168502,1685,CAGDIANAO
168503,1685,DINAGAT
168504,1685,LIBJO (ALBOR)
168505,1685,LORETO
168506,1685,SAN JOSE (Capital)
168507,1685,TUBAJON
